2021-03-08 09:41:54.155  INFO 31564 --- [main] com.spf.SpringBootDemoApplication        : Starting SpringBootDemoApplication on DESKTOP-58RML1U with PID 31564 (E:\Myproject\Spring-boot-project\demo-portal\target\classes started by cui66 in E:\Myproject\Spring-boot-project)
2021-03-08 09:43:36.544  INFO 31564 --- [http-nio-8805-exec-293] com.spf.controller.StudentController     : ---扣减成功，剩余库存：10
2021-03-08 09:43:36.546  INFO 31564 --- [http-nio-8805-exec-292] com.spf.controller.StudentController     : ---扣减成功，剩余库存：9
2021-03-08 09:43:36.548  INFO 31564 --- [http-nio-8805-exec-363] com.spf.controller.StudentController     : ---扣减成功，剩余库存：8
2021-03-08 09:43:36.551  INFO 31564 --- [http-nio-8805-exec-287] com.spf.controller.StudentController     : ---扣减成功，剩余库存：7
2021-03-08 09:43:36.553  INFO 31564 --- [http-nio-8805-exec-252] com.spf.controller.StudentController     : ---扣减成功，剩余库存：6
2021-03-08 09:43:36.556  INFO 31564 --- [http-nio-8805-exec-376] com.spf.controller.StudentController     : ---扣减成功，剩余库存：5
2021-03-08 09:43:36.558  INFO 31564 --- [http-nio-8805-exec-232] com.spf.controller.StudentController     : ---扣减成功，剩余库存：4
2021-03-08 09:43:36.560  INFO 31564 --- [http-nio-8805-exec-238] com.spf.controller.StudentController     : ---扣减成功，剩余库存：3
2021-03-08 09:43:36.562  INFO 31564 --- [http-nio-8805-exec-352] com.spf.controller.StudentController     : ---扣减成功，剩余库存：2
2021-03-08 09:43:36.565  INFO 31564 --- [http-nio-8805-exec-330] com.spf.controller.StudentController     : ---扣减成功，剩余库存：1
2021-03-08 09:43:36.568  INFO 31564 --- [http-nio-8805-exec-375] com.spf.controller.StudentController     : ---扣减成功，剩余库存：0
2021-03-08 09:43:36.571  INFO 31564 --- [http-nio-8805-exec-335] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.573  INFO 31564 --- [http-nio-8805-exec-315] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.575  INFO 31564 --- [http-nio-8805-exec-256] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.576  INFO 31564 --- [http-nio-8805-exec-380] com.spf.controller.StudentController     : ---商品已售罄
2021-03-08 09:43:36.579  INFO 31564 --- [http-nio-8805-exec-248] com.spf.controller.StudentController     : ---商品已售罄
